generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,12,ga_mutation_crossover,CCC(O)(CNC(=O)CCC(=O)O)CNC(=O)c1ccc(Cl)cc1O,True,3.910348653793335,0.996427595615387,3.412134885787964,3.4775185585021973,0.261534720659256,3.412134885787964,5.6177802085876465,0.0,CCC(O)(CNC(=O)CCC(=O)O)CNC(=O)c1ccc(Cl)cc1O,True,1.0,pass,,372.80500000000006,135.96,5,5,10,0.8974999999999995,9,1,25,9,0.24,1,True,ok,0.9943488240242004,2.654895782470703,2.7688441276550293,0.4557935297489166,2.654895782470703,5.874006271362305,0.0,3.1520702838897705,0.0,not_used,,3.1520702838897705,True,pass,1
final,17,ga_mutation_crossover,CNC1NC(SCCOC)=NC(=O)C1Sc1ccccn1,True,3.8941338062286377,0.9987648725509644,3.3947513103485107,3.455994129180908,0.2449711412191391,3.3947513103485107,5.6683759689331055,0.0,CNC1NC(SCCOC)=NC(=O)C1Sc1ccccn1,True,1.0,pass,,326.44700000000006,75.61,2,7,9,0.9531999999999996,6,2,21,8,0.2857142857142857,0,True,ok,0.984459400177002,2.5907628536224365,2.744008779525757,0.6129834651947021,2.5907628536224365,5.905148506164551,0.0,3.0829925537109375,0.0,not_used,,3.0829925537109375,False,pred_logsw_reencoded_low,2
final,3,ga_mutation_crossover,CCC(CC)C(=O)N1CCN(C(=O)CNO)CC1=O,True,3.8753089904785156,0.991589367389679,3.379514217376709,3.4270622730255127,0.19019262492656708,3.379514217376709,5.528810501098633,0.0,CCC(CC)C(=O)N1CCN(C(=O)CNO)CC1=O,True,1.0,pass,,271.317,89.95000000000002,2,5,7,-0.4011999999999989,5,1,19,7,0.0,0,True,ok,0.9640111327171326,2.336409091949463,2.469536066055298,0.5325074195861816,2.336409091949463,5.318563938140869,0.0,2.8184146881103516,0.0,not_used,,2.8184146881103516,False,pred_logsw_reencoded_low,3
final,10,ga_mutation_crossover,CC(=O)Oc1c2cc3c4c1N1C(=O)C56C(N4C)C1(CN25)C(=O)N36,True,3.916703701019287,0.9954614043235779,3.418972969055176,3.45563006401062,0.1466280221939087,3.418972969055176,5.52694034576416,0.0,CC(=O)Oc1c2cc3c4c1N1C(=O)C56C(N4C)C1(CN25)C(=O)N36,True,0.96,pass,,310.269,73.39999999999999,0,6,6,-0.5942000000000001,1,7,23,8,0.2608695652173913,0,True,ok,0.15943434834480286,3.2562665939331055,3.3877968788146973,0.5261213183403015,3.2562665939331055,6.83455753326416,0.6039122939109802,2.823531150817871,0.0,not_used,,2.803531150817871,False,p_sweet_reencoded_low,4
final,8,ga_mutation_crossover,CC1C2(O)C3NC(=O)C4N3CC2N(C(=O)c2ccccc2O)C41C(=O)O,True,3.985650062561035,0.9769179821014404,3.4971909523010254,3.548739194869995,0.20619338750839233,3.4971909523010254,5.614806175231934,0.0,CC1C2(O)C3NC(=O)C4N3CC2N(C(=O)c2ccccc2O)C41C(=O)O,True,1.0,pass,,359.3380000000001,130.41,4,6,10,-1.4390999999999987,2,5,26,9,0.23076923076923078,0,True,ok,0.9823257327079773,2.140439033508301,2.21990966796875,0.3178829252719879,2.140439033508301,6.778876304626465,0.5559883117675781,2.6316018104553223,0.0,not_used,,2.6316018104553223,False,pred_logsw_reencoded_low,5
final,15,ga_mutation_crossover,CCOC1(N(C)C(=O)C=Cc2ccc(C)o2)CCN(C(N)=O)CC1,True,3.88244366645813,0.9954597353935242,3.384713888168335,3.42476224899292,0.16019360721111298,3.384713888168335,5.4157209396362305,0.0,CCOC1(N(C)C(=O)C=Cc2ccc(C)o2)CCN(C(N)=O)CC1,True,1.0,pass,,335.4040000000001,89.00999999999999,1,4,5,1.9669200000000002,5,2,24,7,0.20833333333333334,0,True,ok,0.4881725013256073,2.549206256866455,2.6200480461120605,0.28336748480796814,2.549206256866455,6.462514400482178,0.28370043635368347,2.543830394744873,0.0,not_used,,2.543830394744873,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,6
final,24,ga_mutation_crossover,CN1c2ccccc2NC1(CC(=O)O)C(N)=O,True,3.8574793338775635,0.9953411817550659,3.3598086833953857,3.44728422164917,0.3499024510383606,3.3598086833953857,5.693827152252197,0.0,CN1c2ccccc2NC1(CC(=O)O)C(N)=O,True,1.0,pass,,235.24299999999994,95.66,3,4,7,0.20459999999999995,3,2,17,6,0.35294117647058826,0,True,ok,0.9558338522911072,1.89834463596344,1.9449827671051025,0.18655233085155487,1.89834463596344,5.301020622253418,0.0,2.3762614727020264,0.0,not_used,,2.3762614727020264,False,pred_logsw_reencoded_low,7
final,2,ga_mutation_crossover,CCOc1c(C=O)cc(F)cc1C(=O)OC(=O)CCC(N)=O,True,3.9557199478149414,0.9937839508056641,3.4588279724121094,3.53425931930542,0.30172526836395264,3.4588279724121094,5.6747822761535645,0.0,CCOc1c(C=O)cc(F)cc1C(=O)OC(=O)CCC(N)=O,True,1.0,pass,,311.26500000000004,112.76000000000002,1,6,7,0.9858,7,1,22,8,0.2727272727272727,1,True,ok,0.9774102568626404,1.7349605560302734,1.7525246143341064,0.07025618106126785,1.7349605560302734,5.813981056213379,0.0,2.223665714263916,0.0,not_used,,2.223665714263916,False,pred_logsw_reencoded_low,8
final,25,ga_mutation_crossover,NC(=O)C1=C2SC3=NN2C2(O)N(CC(O)C12C(=O)O)C3=O,True,3.9478864669799805,0.9913389682769775,3.452216863632202,3.5081253051757812,0.22363385558128357,3.452216863632202,5.523364067077637,0.0,NC(=O)C1=C2SC3=NN2C2(O)N(CC(O)C12C(=O)O)C3=O,True,0.88,pass,,312.26300000000003,156.76,4,8,12,-3.0069999999999992,2,4,21,11,0.0,0,True,ok,0.004569003824144602,2.9083735942840576,2.977735996246338,0.2774496078491211,2.9083735942840576,5.081131935119629,0.0,2.27431321144104,0.0,not_used,,2.21431321144104,False,p_sweet_reencoded_low,9
final,0,ga_mutation_crossover,CC(=O)C1CC(Nc2ccccc2Cl)(C(=O)O)CC1=O,True,3.9798598289489746,0.9807944893836975,3.4894626140594482,3.541516065597534,0.20821359753608704,3.4894626140594482,5.583237648010254,0.0,CC(=O)C1CC(Nc2ccccc2Cl)(C(=O)O)CC1=O,True,1.0,pass,,295.7220000000001,83.47,2,4,6,2.1433999999999997,4,2,20,6,0.3,1,True,ok,0.018445193767547607,2.8197221755981445,2.91619610786438,0.385895699262619,2.8197221755981445,6.507185459136963,0.3221481442451477,2.2037007808685303,0.0,not_used,,2.2037007808685303,False,p_sweet_reencoded_low,10
final,22,ga_mutation_crossover,COC1=CC=C2C=C3C(=O)C14CC3C(=O)N24,True,3.924978256225586,0.9936898946762085,3.428133249282837,3.4744250774383545,0.18516767024993896,3.428133249282837,5.53325080871582,0.0,COC1=CC=C2C=C3C(=O)C14CC3C(=O)N24,True,1.0,pass,,215.20799999999997,46.61000000000001,0,3,3,0.5242,1,5,16,4,0.0,0,True,ok,0.0004713805974461138,2.7646284103393555,2.809833526611328,0.1808200627565384,2.7646284103393555,5.344491004943848,0.0,2.125241279602051,0.0,not_used,,2.125241279602051,False,p_sweet_reencoded_low,11
final,1,ga_mutation_crossover,COc1cc2c3c(n1)N1CC4(C)C(=O)N3C1(CC(=O)O)C(=O)N24,True,3.975696563720703,0.997229278087616,3.4770820140838623,3.544963836669922,0.2715272605419159,3.4770820140838623,5.679440021514893,0.0,COc1cc2c3c(n1)N1CC4(C)C(=O)N3C1(CC(=O)O)C(=O)N24,True,0.96,pass,,316.273,103.27999999999999,1,6,7,-0.4533000000000003,3,7,23,9,0.2608695652173913,0,True,ok,0.04814610257744789,2.6519789695739746,2.7662556171417236,0.45710626244544983,2.6519789695739746,6.604916572570801,0.4062638282775879,2.0745689868927,0.0,not_used,,2.0545689868927,False,p_sweet_reencoded_low,12
final,29,ga_mutation_crossover,O=C1NC23CN4CC(C(=O)O)(C1NC2=O)N3c1cccc(O)c14,True,3.8552026748657227,0.9966354966163635,3.3568849563598633,3.4242444038391113,0.26943811774253845,3.3568849563598633,5.771749019622803,0.0,O=C1NC23CN4CC(C(=O)O)(C1NC2=O)N3c1cccc(O)c14,True,0.96,pass,,316.2730000000001,122.21000000000001,4,6,10,-1.819899999999998,1,7,23,9,0.2608695652173913,0,True,ok,0.15160641074180603,2.460737466812134,2.5468909740448,0.3446142375469208,2.460737466812134,6.11182165145874,0.0,2.0178258419036865,0.0,not_used,,1.9978258419036865,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,13
final,23,ga_mutation_crossover,CCC1(C(=O)O)C(C(N)=O)NCOC1C(=O)O,True,3.7930991649627686,0.9965230226516724,3.294837713241577,3.334162473678589,0.15729880332946777,3.294837713241577,5.539921760559082,0.0,CCC1(C(=O)O)C(C(N)=O)NCOC1C(=O)O,True,1.0,pass,,246.21899999999997,138.95,4,5,9,-1.6481999999999986,4,1,17,8,0.0,0,True,ok,0.7240691781044006,1.6573479175567627,1.7325103282928467,0.30064982175827026,1.6573479175567627,5.818175792694092,0.0,1.9586378335952759,0.0,not_used,,1.9586378335952759,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,14
final,18,ga_mutation_crossover,CC12C(=O)N3CC14OC(CO)N2C(=O)C3C4C(=O)O,True,3.9587204456329346,0.9906009435653687,3.4634199142456055,3.5191376209259033,0.2228705883026123,3.4634199142456055,5.3897905349731445,0.0,CC12C(=O)N3CC14OC(CO)N2C(=O)C3C4C(=O)O,True,1.0,pass,,268.22499999999997,107.38000000000001,2,5,7,-2.4000999999999983,2,5,19,8,0.0,0,True,ok,0.013833653181791306,2.558917284011841,2.6294143199920654,0.28198859095573425,2.558917284011841,5.089786529541016,0.0,1.9369008541107178,0.0,not_used,,1.9369008541107178,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,15
final,27,ga_mutation_crossover,COCC12C(=O)N3C4C(=O)N1C3C1OC3CC1C2(NC3=O)C4C(=O)O,True,3.9694836139678955,0.9975497126579285,3.4707088470458984,3.5439720153808594,0.29305315017700195,3.4707088470458984,5.677117824554443,0.0,COCC12C(=O)N3C4C(=O)N1C3C1OC3CC1C2(NC3=O)C4C(=O)O,True,0.96,pass,,349.2990000000001,125.48,2,6,8,-2.878999999999996,3,7,25,10,0.0,0,True,ok,0.0022371525410562754,2.554105758666992,2.609952211380005,0.22338558733463287,2.554105758666992,6.437488555908203,0.2621610760688782,1.9170141220092773,0.0,not_used,,1.8970141220092773,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,16
final,21,ga_mutation_crossover,O=C1CNC23N1CC(O)C21C(=O)N2C4=CC=CC23C(=O)C1=C4,True,3.895127534866333,0.996698796749115,3.396778106689453,3.464712619781494,0.27173805236816406,3.396778106689453,5.671165943145752,0.0,O=C1CNC23N1CC(O)C21C(=O)N2C4=CC=CC23C(=O)C1=C4,True,0.96,pass,,297.27000000000004,89.95000000000002,2,5,7,-1.9671999999999985,0,7,22,7,0.0,0,True,ok,0.0006010938086546957,2.538702964782715,2.609992504119873,0.2851577401161194,2.538702964782715,5.389148235321045,0.0,1.899484395980835,0.0,not_used,,1.879484395980835,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,17
final,19,ga_mutation_crossover,CC(C)N1C(=O)SC(=CC=CC=CO)C1=O,True,3.8676838874816895,0.9978830218315125,3.3687424659729004,3.410113573074341,0.1654845029115677,3.3687424659729004,5.4547014236450195,0.0,CC(C)N1C(=O)SC(=CC=CC=CO)C1=O,True,1.0,pass,,239.29600000000002,57.61000000000001,1,4,5,2.6020000000000003,3,1,16,5,0.0,0,True,ok,0.08492002636194229,2.30846905708313,2.469517230987549,0.6441928744316101,2.30846905708313,6.6166229248046875,0.41633930802345276,1.778865098953247,0.0,not_used,,1.778865098953247,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,18
