generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,11,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.831845998764038,0.9999656677246094,3.3318631649017334,3.45365834236145,0.48718100786209106,3.3318631649017334,5.154038429260254,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2.0,5.0,7.0,1.8080999999999996,7.0,2.0,27.0,7.0,0.2222222222222222,0.0,True,ok,0.9995546936988831,3.2151055335998535,3.3672232627868652,0.6084709763526917,3.2151055335998535,4.549036026000977,0.0,3.7148828506469727,0.0,not_used,,3.7148828506469727,True,pass,1.0
final,,16,COC(=O)C(Cc1ccccc1)(Cc1ccc(Cl)cc1)N1CC(C=O)CC1=O,True,3.83962082862854,0.9999512434005737,3.3396451473236084,3.462775707244873,0.4925219416618347,3.3396451473236084,5.2538018226623535,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(Cc1ccc(Cl)cc1)N1CC(C=O)CC1=O,True,1.0,pass,,399.8740000000002,63.68,0.0,4.0,4.0,3.0844000000000014,7.0,3.0,28.0,6.0,0.42857142857142855,1.0,True,ok,0.9993170499801636,3.1343889236450195,3.1923444271087646,0.23182213306427002,3.1343889236450195,6.642022609710693,0.438200443983078,3.634047508239746,0.0,not_used,,3.634047508239746,True,pass,2.0
final,,3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.8168303966522217,0.999963641166687,3.3168485164642334,3.445748805999756,0.5156010389328003,3.3168485164642334,5.203904151916504,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2.0,5.0,7.0,1.4604999999999997,6.0,2.0,27.0,7.0,0.2222222222222222,0.0,True,ok,0.9997814297676086,3.05053448677063,3.167794942855835,0.4690421521663666,3.05053448677063,5.6002020835876465,0.0,3.5504252910614014,0.0,not_used,,3.5504252910614014,True,pass,3.0
final,,28,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.8441762924194336,0.9999723434448242,3.3441901206970215,3.455615520477295,0.4457012116909027,3.3441901206970215,5.323509216308594,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1.0,4.0,5.0,2.9003000000000005,9.0,1.0,26.0,6.0,0.23076923076923078,0.0,True,ok,0.9999549388885498,2.9958677291870117,3.1431732177734375,0.5892224311828613,2.9958677291870117,5.661150932312012,0.0,3.495845317840576,0.0,not_used,,3.495845317840576,True,pass,7.0
final,,4,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.8331289291381836,0.9999659061431885,3.3331458568573,3.4638965129852295,0.523002564907074,3.3331458568573,5.196371078491211,0.0,,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4.0,7.0,11.0,-1.2978999999999963,8.0,2.0,29.0,11.0,0.20689655172413793,0.0,True,ok,0.9999810457229614,2.870147466659546,2.992464780807495,0.4892689883708954,2.870147466659546,5.496960639953613,0.0,3.370137929916382,0.0,not_used,,3.370137929916382,True,pass,15.0
final,,24,CCSC1=NC(=O)C2(CCCCC2)N1Cc1cc(OC)ccc1OC,True,3.8501625061035156,0.9999669790267944,3.3501789569854736,3.481179714202881,0.5240027904510498,3.3501789569854736,5.1275529861450195,0.0,,ga_mutation_crossover,CCSC1=NC(=O)C2(CCCCC2)N1Cc1cc(OC)ccc1OC,True,0.88,pass,,362.49500000000006,51.13000000000001,0.0,5.0,5.0,3.858000000000003,5.0,3.0,25.0,6.0,0.24,0.0,True,ok,0.9010102152824402,2.8882339000701904,2.9798614978790283,0.36651062965393066,2.8882339000701904,6.771153926849365,0.5493417978286743,3.3387389183044434,0.0,not_used,,3.2787389183044433,True,pass,20.0
final,,1,COC(=O)C12NC(=O)C3(C(C(=O)O)N4C(=O)N3C1c1ccccc14)N2C(=O)C(N)CC(=O)O,True,3.8887462615966797,0.9999697208404541,3.388761520385742,3.519090175628662,0.521314263343811,3.388761520385742,5.099483489990234,0.0,,ga_mutation_crossover,COC(=O)C12NC(=O)C3(C(C(=O)O)N4C(=O)N3C1c1ccccc14)N2C(=O)C(N)CC(=O)O,True,1.0,pass,,459.37100000000027,199.87999999999997,4.0,8.0,12.0,-2.223899999999994,5.0,5.0,33.0,14.0,0.18181818181818182,0.0,True,ok,0.9999078512191772,2.588034152984619,2.6673736572265625,0.317358136177063,2.588034152984619,6.636876106262207,0.43377092480659485,3.0879881381988525,0.0,not_used,,3.0879881381988525,False,pred_logsw_reencoded_low,24.0
final,,0,COC(=O)C(Cc1ccccc1)C(CNCc1cccnc1)N1CCOCC1,True,3.889080047607422,0.9999563694000244,3.389101982116699,3.5158488750457764,0.5069873929023743,3.389101982116699,5.163330078125,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)C(CNCc1cccnc1)N1CCOCC1,True,1.0,pass,,383.4920000000002,63.69,1.0,6.0,7.0,1.9039,9.0,3.0,28.0,6.0,0.42857142857142855,0.0,True,ok,0.9999536275863647,2.48832631111145,2.5625643730163574,0.29695194959640503,2.48832631111145,6.198969841003418,0.05687166750431061,2.9883031845092773,0.0,not_used,,2.9883031845092773,False,pred_logsw_reencoded_low,25.0
final,,9,COC(=O)C(Cc1ccccc1)N(C(=O)C(N)CC(=O)O)C(C)C(C)(C)C,True,3.815890073776245,0.9999650716781616,3.3159074783325195,3.438896894454956,0.49195751547813416,3.3159074783325195,5.2030181884765625,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(C(=O)C(N)CC(=O)O)C(C)C(C)(C)C,True,1.0,pass,,378.46900000000016,109.92999999999999,2.0,5.0,7.0,1.8358999999999992,8.0,1.0,27.0,7.0,0.2222222222222222,0.0,True,ok,0.9988448619842529,1.846643090248108,1.8786331415176392,0.1279602199792862,1.846643090248108,6.549342155456543,0.35843178629875183,2.3460655212402344,0.0,not_used,,2.3460655212402344,False,pred_logsw_reencoded_low,26.0
final,,7,COCCN1C2=NC(CC(=O)O)C(=O)NC2(C(=O)OC)Cc2ccccc21,True,3.8476099967956543,0.9999690055847168,3.347625494003296,3.4547410011291504,0.42846164107322693,3.347625494003296,5.026129245758057,0.0,,ga_mutation_crossover,COCCN1C2=NC(CC(=O)O)C(=O)NC2(C(=O)OC)Cc2ccccc21,True,1.0,pass,,375.38100000000014,117.52999999999999,2.0,7.0,9.0,-0.021099999999997898,6.0,3.0,27.0,9.0,0.2222222222222222,0.0,True,ok,0.9998615980148315,1.815708041191101,1.8948256969451904,0.31647050380706787,1.815708041191101,6.419406890869141,0.24659846723079681,2.315638780593872,0.0,not_used,,2.315638780593872,False,pred_logsw_reencoded_low,27.0
final,,18,COC(=O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)CCC(=O)O,True,3.8319149017333984,0.9999687671661377,3.33193039894104,3.4580986499786377,0.5046730637550354,3.33193039894104,5.08150577545166,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)CCC(=O)O,True,1.0,pass,,369.4170000000002,83.91,1.0,4.0,5.0,2.6643,9.0,2.0,27.0,6.0,0.4444444444444444,0.0,True,ok,0.9998857975006104,1.7582488059997559,1.8437652587890625,0.3420657515525818,1.7582488059997559,6.43319034576416,0.25846168398857117,2.2581915855407715,0.0,not_used,,2.2581915855407715,False,pred_logsw_reencoded_low,28.0
final,,14,CC(NCc1cccnc1)C(C)(C)C,True,3.8732779026031494,0.9999494552612305,3.373303174972534,3.5002670288085938,0.5078554153442383,3.373303174972534,5.239019870758057,0.0,,ga_mutation_crossover,CC(NCc1cccnc1)C(C)(C)C,True,0.6400000000000001,pass,low_tpsa;few_hetero_atoms,192.30599999999998,24.92,1.0,2.0,3.0,2.6058000000000012,3.0,1.0,14.0,2.0,0.42857142857142855,0.0,True,ok,0.007873495109379292,1.8215631246566772,1.9702152013778687,0.5946083664894104,1.8215631246566772,6.050025463104248,0.0,1.1917986869812012,0.0,not_used,,1.0117986869812012,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,30.0
1,0.0,17,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.414327621459961,0.9999387264251709,2.914358377456665,3.0107970237731934,0.3857542872428894,2.914358377456665,5.214848518371582,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
