generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,28,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,3.796689987182617,0.9999723434448242,3.296703815460205,3.4135355949401855,0.46732670068740845,3.296703815460205,5.348282814025879,0.0,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,1.0,pass,,383.4440000000002,83.91,1,4,5,2.7068000000000003,10,2,28,6,0.42857142857142855,0,True,ok,0.9999513626098633,3.139059543609619,3.2657687664031982,0.5068370699882507,3.139059543609619,5.508672714233398,0.0,3.639035224914551,0.0,not_used,,3.639035224914551,True,pass,1
final,20,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,3.9091293811798096,0.9999786615371704,3.409140110015869,3.5306801795959473,0.4861598610877991,3.409140110015869,5.2199859619140625,0.0,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,1.0,pass,,383.4440000000002,83.91,1,4,5,2.7068000000000003,10,2,28,6,0.42857142857142855,0,True,ok,0.9999513626098633,3.139059543609619,3.2657687664031982,0.506837010383606,3.139059543609619,5.508672714233398,0.0,3.639035224914551,0.0,not_used,,3.639035224914551,True,pass,2
final,3,ga_mutation_crossover,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,3.806023359298706,0.9999752044677734,3.3060357570648193,3.4143261909484863,0.43316182494163513,3.3060357570648193,5.355226039886475,0.0,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,1.0,pass,,331.28400000000005,116.24999999999999,2,5,7,-0.7001999999999979,3,4,24,9,0.25,0,True,ok,0.9990434050559998,3.114098072052002,3.2161006927490234,0.408010870218277,3.114098072052002,5.1639404296875,0.0,3.613619804382324,0.0,not_used,,3.613619804382324,True,pass,3
final,12,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.8382208347320557,0.9999767541885376,3.3382325172424316,3.444395065307617,0.42465028166770935,3.3382325172424316,5.284097194671631,0.0,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2,6,8,0.1268000000000007,9,2,28,9,0.21428571428571427,0,True,ok,0.9999704360961914,3.0550432205200195,3.1839194297790527,0.5155048370361328,3.0550432205200195,5.7514472007751465,0.0,3.5550284385681152,0.0,not_used,,3.5550284385681152,True,pass,4
final,13,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.8782997131347656,0.9999778270721436,3.3783106803894043,3.4856269359588623,0.4292653501033783,3.3783106803894043,5.262752056121826,0.0,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2,6,8,0.1268000000000007,9,2,28,9,0.21428571428571427,0,True,ok,0.9999704360961914,3.0550429821014404,3.1839191913604736,0.5155048370361328,3.0550429821014404,5.751447677612305,0.0,3.555028200149536,0.0,not_used,,3.555028200149536,True,pass,5
final,23,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.834451675415039,0.9999773502349854,3.334463119506836,3.442675828933716,0.4328508973121643,3.334463119506836,5.299229621887207,0.0,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2,6,8,0.1268000000000007,9,2,28,9,0.21428571428571427,0,True,ok,0.9999525547027588,3.0134756565093994,3.1163275241851807,0.4114072024822235,3.0134756565093994,6.099443435668945,0.0,3.5134520530700684,0.0,not_used,,3.5134520530700684,True,pass,6
final,16,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.927830934524536,0.9999762773513794,3.427842855453491,3.541785478591919,0.4557701349258423,3.427842855453491,5.468191146850586,0.0,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2,6,8,0.1268000000000007,9,2,28,9,0.21428571428571427,0,True,ok,0.9999525547027588,3.0134758949279785,3.1163277626037598,0.4114074110984802,3.0134758949279785,6.099443435668945,0.0,3.5134520530700684,0.0,not_used,,3.5134520530700684,True,pass,7
final,27,ga_mutation_crossover,CCCCC(C=O)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,3.9093589782714844,0.9999716281890869,3.4093732833862305,3.5250720977783203,0.46279507875442505,3.4093732833862305,5.342404842376709,0.0,CCCCC(C=O)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,1.0,pass,,377.43700000000007,100.98,1,5,6,2.2218,12,1,27,7,0.2222222222222222,0,True,ok,0.9999831914901733,2.9860618114471436,3.100877285003662,0.4592621624469757,2.9860618114471436,5.4668145179748535,0.0,3.486053466796875,0.0,not_used,,3.486053466796875,True,pass,8
final,4,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.940964937210083,0.9999727010726929,3.440978527069092,3.5575129985809326,0.46613809466362,3.440978527069092,5.3871750831604,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.23076923076923078,0,True,ok,0.9999327659606934,2.9818296432495117,3.1252071857452393,0.573510468006134,2.9818296432495117,5.917802810668945,0.0,3.4817960262298584,0.0,not_used,,3.4817960262298584,True,pass,9
final,0,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.9489870071411133,0.9999659061431885,3.4490039348602295,3.5676040649414062,0.47440022230148315,3.4490039348602295,5.207850456237793,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.23076923076923078,0,True,ok,0.9999327659606934,2.9818296432495117,3.1252071857452393,0.573510468006134,2.9818296432495117,5.917802810668945,0.0,3.4817960262298584,0.0,not_used,,3.4817960262298584,True,pass,10
final,18,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.824978828430176,0.9999717473983765,3.3249928951263428,3.4262518882751465,0.4050360918045044,3.3249928951263428,5.3466291427612305,0.0,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2,6,8,0.1268000000000007,9,2,28,9,0.21428571428571427,0,True,ok,0.9999688863754272,2.9807372093200684,3.085123062133789,0.4175436198711395,2.9807372093200684,5.463505744934082,0.0,3.4807217121124268,0.0,not_used,,3.4807217121124268,True,pass,11
final,1,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.926564931869507,0.9999700784683228,3.4265799522399902,3.5512900352478027,0.49884045124053955,3.4265799522399902,5.330851078033447,0.0,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2,6,8,0.1268000000000007,9,2,28,9,0.21428571428571427,0,True,ok,0.9999688863754272,2.9807369709014893,3.08512282371521,0.4175436198711395,2.9807369709014893,5.463505744934082,0.0,3.4807214736938477,0.0,not_used,,3.4807214736938477,True,pass,12
final,17,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.85965633392334,0.9999775886535645,3.3596675395965576,3.4680678844451904,0.4336013197898865,3.3596675395965576,5.502992630004883,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.23076923076923078,0,True,ok,0.9998552799224854,2.9240546226501465,3.047272205352783,0.49286988377571106,2.9240546226501465,6.1816606521606445,0.041973911225795746,3.4239821434020996,0.0,not_used,,3.4239821434020996,True,pass,13
final,21,ga_mutation_crossover,CCCCC(c1ccccc1)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,3.947505474090576,0.9999780654907227,3.447516441345215,3.567918300628662,0.48160696029663086,3.447516441345215,5.248990058898926,0.0,CCCCC(c1ccccc1)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,0.88,pass,,425.52500000000015,83.91000000000001,1,4,5,4.3956000000000035,12,2,31,6,0.3870967741935484,0,True,ok,0.9999167919158936,2.966766834259033,3.0704147815704346,0.41459184885025024,2.966766834259033,5.663837909698486,0.0,3.4667253494262695,0.0,not_used,,3.4067253494262695,True,pass,14
final,15,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.802340269088745,0.9999760389328003,3.3023521900177,3.413663148880005,0.4452439844608307,3.3023521900177,5.446591377258301,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.23076923076923078,0,True,ok,0.999761164188385,2.888456344604492,3.0099904537200928,0.4861362874507904,2.888456344604492,5.957962989807129,0.0,3.3883368968963623,0.0,not_used,,3.3883368968963623,True,pass,15
final,9,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,3.9051313400268555,0.9999783039093018,3.405142307281494,3.5133137702941895,0.43268582224845886,3.405142307281494,5.248441219329834,0.0,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,1.0,pass,,383.4440000000002,83.91,1,4,5,2.7068000000000003,10,2,28,6,0.42857142857142855,0,True,ok,0.9999485015869141,2.8771965503692627,2.9761688709259033,0.39588895440101624,2.8771965503692627,5.151364326477051,0.0,3.3771708011627197,0.0,not_used,,3.3771708011627197,True,pass,16
final,11,ga_mutation_crossover,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,3.8869550228118896,0.9999761581420898,3.3869669437408447,3.495964765548706,0.43599122762680054,3.3869669437408447,5.377572059631348,0.0,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,1.0,pass,,331.28400000000005,116.24999999999999,2,5,7,-0.7001999999999979,3,4,24,9,0.25,0,True,ok,0.9999334812164307,2.8609461784362793,2.9638335704803467,0.41154927015304565,2.8609461784362793,5.05350399017334,0.0,3.360912799835205,0.0,not_used,,3.360912799835205,True,pass,17
final,7,ga_mutation_crossover,COC(=O)C1C(c2ccccc2)c2c(NC(=O)c3ccc(OC)cc3)n(C)c(=O)n1c2=O,True,3.996957778930664,0.9999721050262451,3.496971607208252,3.623021364212036,0.5041993260383606,3.496971607208252,5.412394046783447,0.0,COC(=O)C1C(c2ccccc2)c2c(NC(=O)c3ccc(OC)cc3)n(C)c(=O)n1c2=O,True,1.0,pass,,435.4360000000002,108.63,1,8,9,1.6674999999999998,5,4,32,9,0.5625,0,True,ok,0.9590612053871155,2.751430034637451,2.8371598720550537,0.34291931986808777,2.751430034637451,6.743940830230713,0.5259199142456055,3.2309606075286865,0.0,not_used,,3.2309606075286865,True,pass,18
final,8,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.872506618499756,0.9999706745147705,3.37252140045166,3.495312452316284,0.49116450548171997,3.37252140045166,5.359297752380371,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999963,8,2,29,11,0.20689655172413793,0,True,ok,0.9999791383743286,2.7233006954193115,2.809483766555786,0.34473201632499695,2.7233006954193115,4.860604763031006,0.0,3.223290205001831,0.0,not_used,,3.223290205001831,True,pass,19
final,6,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.9159979820251465,0.9999696016311646,3.416013240814209,3.5332274436950684,0.4688572585582733,3.416013240814209,5.385330677032471,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.23076923076923078,0,True,ok,0.9999239444732666,2.7062296867370605,2.820699691772461,0.45788004994392395,2.7062296867370605,5.460722923278809,0.0,3.2061915397644043,0.0,not_used,,3.2061915397644043,True,pass,20
final,24,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CC(Cc1ccccc1)c1ccccc1)C(=O)CCC(=O)O,True,3.842776298522949,0.9999716281890869,3.342790365219116,3.454756259918213,0.4478633999824524,3.342790365219116,5.419344425201416,0.0,COC(=O)C(Cc1ccccc1)N(CC(Cc1ccccc1)c1ccccc1)C(=O)CCC(=O)O,True,0.88,pass,,473.56900000000024,83.91,1,4,5,4.490600000000003,12,3,35,6,0.5142857142857142,0,True,ok,0.9993830919265747,2.762263059616089,2.8552489280700684,0.37194308638572693,2.762263059616089,6.599329471588135,0.4014551043510437,3.2619545459747314,0.0,not_used,,3.2019545459747314,True,pass,21
