generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,26,O=C1c2cn(c3cc(Cl)ccc23)C12NCCCO2,True,4.110245227813721,0.9994807839393616,3.6105048656463623,3.6945743560791016,0.33627787232398987,3.5,5.133112907409668,0.0,,ga_mutation_crossover,O=C1c2cn(c3cc(Cl)ccc23)C12NCCCO2,True,1.0,pass,,262.69599999999997,43.260000000000005,1.0,4.0,5.0,2.1111999999999993,0.0,4.0,18.0,5.0,0.5,1.0,True,ok,0.9674147367477417,2.758729934692383,2.870070457458496,0.4453621208667755,2.758729934692383,5.801705837249756,0.0,3.2424373626708984,0.0,not_used,,3.2424373626708984,True,pass,1.0
final,,25,CCCOc1ccc2c3cn(c2c1)C(NCC)C3=O,True,4.102041244506836,0.9965119957923889,3.6037850379943848,3.690260648727417,0.34590229392051697,3.5,5.144692420959473,0.0,,ga_mutation_crossover,CCCOc1ccc2c3cn(c2c1)C(NCC)C3=O,True,1.0,pass,,258.32099999999997,43.26,1.0,4.0,5.0,2.7345000000000006,5.0,3.0,19.0,4.0,0.47368421052631576,0.0,True,ok,0.8845196962356567,2.622187852859497,2.7217884063720703,0.3984021544456482,2.622187852859497,5.904892921447754,0.0,3.0644476413726807,0.0,not_used,,3.0644476413726807,True,pass,2.0
final,,20,CN1CCCOC12Cc1cn2c2cc(O)ccc12,True,4.046673774719238,0.9991986155509949,3.547074317932129,3.638326644897461,0.3650096356868744,3.5,5.2251105308532715,0.0,,ga_mutation_crossover,CN1CCCOC12Cc1cn2c2cc(O)ccc12,True,1.0,pass,,244.294,37.629999999999995,1.0,4.0,5.0,1.8653999999999997,0.0,4.0,18.0,4.0,0.5,0.0,True,ok,0.6568564176559448,2.7960128784179688,2.8695740699768066,0.2942452132701874,2.7960128784179688,5.854421615600586,0.0,3.0099263191223145,0.0,not_used,,3.0099263191223145,False,p_sweet_reencoded_low,3.0
final,,16,CCCOc1ccc2c3cn(c2c1)C1(NCC(=O)O1)C3=O,True,4.085622310638428,0.9976703524589539,3.586786985397339,3.674532651901245,0.3509823679924011,3.5,5.36544942855835,0.0,,ga_mutation_crossover,CCCOc1ccc2c3cn(c2c1)C1(NCC(=O)O1)C3=O,True,1.0,pass,,286.28700000000003,69.56,1.0,6.0,7.0,1.3831,3.0,4.0,21.0,6.0,0.42857142857142855,0.0,True,ok,0.0007643477292731404,3.4728105068206787,3.5458340644836426,0.29209378361701965,3.4728105068206787,6.0474772453308105,0.0,2.833804130554199,0.0,not_used,,2.833804130554199,False,p_sweet_reencoded_low,5.0
final,,5,CCCOc1ccc2c(c1)N(C)C1NC(C)C2C1=O,True,4.13366174697876,0.9978128671646118,3.6347551345825195,3.7072017192840576,0.2897859513759613,3.5,5.164853096008301,0.0,,ga_mutation_crossover,CCCOc1ccc2c(c1)N(C)C1NC(C)C2C1=O,True,1.0,pass,,260.337,41.57,1.0,4.0,5.0,1.8956999999999997,3.0,3.0,19.0,4.0,0.3157894736842105,0.0,True,ok,0.016224266961216927,3.344172954559326,3.411921262741089,0.2709932327270508,3.344172954559326,5.87710428237915,0.0,2.725264549255371,0.0,not_used,,2.725264549255371,False,p_sweet_reencoded_low,6.0
final,,7,CC1CN2CC34OC5CC(F)(C6N3C(=O)C(=O)N1C562)N4C,True,4.135847568511963,0.99832683801651,3.6366841793060303,3.7207489013671875,0.33625903725624084,3.5,5.119692325592041,0.0,,ga_mutation_crossover,CC1CN2CC34OC5CC(F)(C6N3C(=O)C(=O)N1C562)N4C,True,1.0,pass,,294.286,56.330000000000005,0.0,5.0,5.0,-1.4926999999999977,0.0,5.0,21.0,8.0,0.0,1.0,True,ok,0.9911504983901978,2.211690902709961,2.359771728515625,0.5923234224319458,2.211690902709961,7.407681465148926,1.097191333770752,2.699526071548462,0.0,not_used,,2.699526071548462,False,pred_logsw_reencoded_low;d_ood_reencoded_high,7.0
final,,19,CC1C2C(=O)C3(OCCCN13)N(C)c1ccccc12,True,4.158563137054443,0.9980779886245728,3.6595242023468018,3.745189666748047,0.34266197681427,3.5,5.240503311157227,0.0,,ga_mutation_crossover,CC1C2C(=O)C3(OCCCN13)N(C)c1ccccc12,True,0.8200000000000001,pass,low_tpsa,258.321,32.78,0.0,4.0,4.0,1.5673,0.0,4.0,19.0,4.0,0.3157894736842105,0.0,True,ok,0.9898374676704407,2.1501200199127197,2.220611095428467,0.2819640636444092,2.1501200199127197,6.007082939147949,0.0,2.6450388431549072,0.0,not_used,,2.5550388431549074,False,pred_logsw_reencoded_low,8.0
final,,8,Clc1ccc(OCCCNC2CCCn3ncnc32)cc1,True,4.0416646003723145,0.998324453830719,3.5425021648406982,3.6254477500915527,0.3317824602127075,3.5,5.132706165313721,0.0,,ga_mutation_crossover,Clc1ccc(OCCCNC2CCCn3ncnc32)cc1,True,1.0,pass,,306.79699999999997,51.97,1.0,5.0,6.0,2.825100000000001,6.0,3.0,21.0,6.0,0.5238095238095238,1.0,True,ok,0.126215860247612,3.0201852321624756,3.088773250579834,0.27435195446014404,3.0201852321624756,5.907146453857422,0.0,2.5442657470703125,0.0,not_used,,2.5442657470703125,False,p_sweet_reencoded_low,9.0
final,,18,CCCOc1ccc2c(c1)N1C(O)=C3C(=O)OC14CC2C(C)N34,True,4.054269790649414,0.9947028756141663,3.5569183826446533,3.655689239501953,0.39508315920829773,3.5,5.290334224700928,0.0,,ga_mutation_crossover,CCCOc1ccc2c(c1)N1C(O)=C3C(=O)OC14CC2C(C)N34,True,1.0,pass,,314.341,62.24,1.0,6.0,7.0,2.4245,3.0,5.0,23.0,6.0,0.2608695652173913,0.0,True,ok,0.6088440418243408,2.276005506515503,2.3505349159240723,0.29811808466911316,2.276005506515503,6.633031368255615,0.4304617941379547,2.4275028705596924,0.0,not_used,,2.4275028705596924,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,12.0
final,,9,CCCOc1ccc2c(c1)N1C3CC(C2N3)C1O,True,4.125141143798828,0.9777652621269226,3.636258363723755,3.717545747756958,0.3251491189002991,3.5,5.162071704864502,0.0,,ga_mutation_crossover,CCCOc1ccc2c(c1)N1C3CC(C2N3)C1O,True,1.0,pass,,246.31,44.730000000000004,2.0,4.0,6.0,1.6040999999999996,3.0,5.0,18.0,4.0,0.3333333333333333,0.0,True,ok,0.2763805389404297,2.501159429550171,2.5761120319366455,0.299809992313385,2.501159429550171,5.9787983894348145,0.0,2.220454216003418,0.0,not_used,,2.220454216003418,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,17.0
