generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,17,COC(=O)C(Cc1ccccc1)N1CN2CC(=N1)c1ccccc12,True,3.946803569793701,0.999954342842102,3.446826457977295,3.5339813232421875,0.34861984848976135,3.446826457977295,5.225485801696777,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1CN2CC(=N1)c1ccccc12,True,1.0,pass,,321.38000000000005,45.14,0.0,5.0,5.0,2.2681000000000004,4.0,4.0,24.0,5.0,0.5,0.0,True,ok,0.9988716244697571,2.9156243801116943,3.013230085372925,0.39042237401008606,2.9156243801116943,6.059618949890137,0.0,3.41506028175354,0.0,not_used,,3.41506028175354,True,pass,1.0
final,,12,COC(=O)C1C(c2ccccc2)C(=O)C2(C)C(C(=O)O)CC(=O)N12,True,3.8702175617218018,0.999915599822998,3.3702597618103027,3.471449375152588,0.40475893020629883,3.3702597618103027,4.895888328552246,0.0,,ga_mutation_crossover,COC(=O)C1C(c2ccccc2)C(=O)C2(C)C(C(=O)O)CC(=O)N12,True,1.0,pass,,331.32400000000007,100.98,1.0,5.0,6.0,0.5862999999999998,3.0,3.0,24.0,7.0,0.25,0.0,True,ok,0.9903222918510437,2.8537070751190186,2.9105916023254395,0.22753766179084778,2.8537070751190186,5.849751949310303,0.0,3.3488681316375732,0.0,not_used,,3.3488681316375732,True,pass,2.0
final,,8,COC(=O)CC(c1ccccc1)S(=O)(=O)c1ccc(N2CCOCC2)cc1,True,3.9547324180603027,0.9999313354492188,3.4547667503356934,3.542526960372925,0.3510412573814392,3.4547667503356934,5.031659126281738,0.0,,ga_mutation_crossover,COC(=O)CC(c1ccccc1)S(=O)(=O)c1ccc(N2CCOCC2)cc1,True,1.0,pass,,389.47300000000024,72.91000000000001,0.0,6.0,6.0,2.601300000000001,6.0,3.0,27.0,7.0,0.4444444444444444,0.0,True,ok,0.9997097849845886,2.77066969871521,2.83418607711792,0.2540651559829712,2.77066969871521,5.23062801361084,0.0,3.270524501800537,0.0,not_used,,3.270524501800537,True,pass,3.0
final,,28,COC(=O)C(Cc1ccccc1)N1CC2c3ccccc3N(C(=O)c3cn[nH]c3N)C2C1=O,True,3.9223716259002686,0.9999421834945679,3.42240047454834,3.5175387859344482,0.38055285811424255,3.42240047454834,4.910962104797363,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1CC2c3ccccc3N(C(=O)c3cn[nH]c3N)C2C1=O,True,1.0,pass,,445.4790000000002,121.62,2.0,6.0,8.0,1.7309999999999999,5.0,5.0,33.0,9.0,0.5151515151515151,0.0,True,ok,0.9982244372367859,2.6807401180267334,2.764747142791748,0.3360285460948944,2.6807401180267334,6.812882900238037,0.5852572917938232,3.179852247238159,0.0,not_used,,3.179852247238159,True,pass,4.0
final,,5,COC(=O)C(Cc1ccccc1)=C1CN(C(C)=O)C(C)(c2ccccc2)N1,True,3.9886648654937744,0.99988853931427,3.488720655441284,3.5760178565979004,0.3491891026496887,3.488720655441284,5.154385566711426,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)=C1CN(C(C)=O)C(C)(c2ccccc2)N1,True,1.0,pass,,364.44500000000005,58.64,1.0,4.0,5.0,2.9808000000000012,4.0,3.0,27.0,5.0,0.4444444444444444,0.0,True,ok,0.9971184730529785,2.6528358459472656,2.7455737590789795,0.37095195055007935,2.6528358459472656,6.414295196533203,0.2421989142894745,3.151395082473755,0.0,not_used,,3.151395082473755,True,pass,5.0
final,,20,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,3.8031606674194336,0.9999376535415649,3.303191900253296,3.4029700756073,0.3991129994392395,3.303191900253296,5.172271728515625,0.0,,ga_mutation_crossover,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,1.0,pass,,331.28400000000005,116.24999999999999,2.0,5.0,7.0,-0.7001999999999979,3.0,4.0,24.0,9.0,0.25,0.0,True,ok,0.9998292922973633,2.62719464302063,2.7366244792938232,0.4377193748950958,2.62719464302063,5.711304664611816,0.0,3.1271092891693115,0.0,not_used,,3.1271092891693115,True,pass,6.0
final,,13,COC(=O)C(Cc1ccccc1)C(C)c1ccc2nc(-c3cccnc3)[nH]c2c1,True,3.9285125732421875,0.9999240636825562,3.4285504817962646,3.5240116119384766,0.38184425234794617,3.4285504817962646,5.190446376800537,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)C(C)c1ccc2nc(-c3cccnc3)[nH]c2c1,True,0.88,pass,,385.4670000000001,67.87,1.0,4.0,5.0,4.7603000000000035,6.0,4.0,29.0,5.0,0.7241379310344828,0.0,True,ok,0.9997959733009338,2.4177725315093994,2.4757556915283203,0.23193246126174927,2.4177725315093994,6.123000621795654,0.0,2.917670488357544,0.0,not_used,,2.857670488357544,False,pred_logsw_reencoded_low,7.0
final,,11,COC(=O)C1(Cc2ccccc2)N2C(=O)C(CC(=O)O)NC2CC1(C)O,True,3.9072370529174805,0.9998934268951416,3.407290458679199,3.5112717151641846,0.41592493653297424,3.407290458679199,4.893206596374512,0.0,,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)N2C(=O)C(CC(=O)O)NC2CC1(C)O,True,1.0,pass,,362.3820000000001,116.17,3.0,6.0,9.0,-0.10319999999999924,5.0,3.0,26.0,8.0,0.23076923076923078,0.0,True,ok,0.9999643564224243,2.1820244789123535,2.266171455383301,0.3365880846977234,2.1820244789123535,5.793385982513428,0.0,2.682006597518921,0.0,not_used,,2.682006597518921,False,pred_logsw_reencoded_low,8.0
final,,22,COC(=O)C1C(c2ccccc2)C(=O)C(C(C)C)N1CCC(C)(C)C,True,3.9987361431121826,0.9999521970748901,3.4987599849700928,3.602512836456299,0.4150116741657257,3.4987599849700928,4.893087387084961,0.0,,ga_mutation_crossover,COC(=O)C1C(c2ccccc2)C(=O)C(C(C)C)N1CCC(C)(C)C,True,0.88,pass,,345.4830000000002,46.61000000000001,0.0,4.0,4.0,3.657300000000003,5.0,2.0,25.0,4.0,0.24,0.0,True,ok,0.43871060013771057,2.723008632659912,2.788565158843994,0.2622264623641968,2.723008632659912,6.156285285949707,0.020133720710873604,2.653332471847534,0.0,not_used,,2.593332471847534,False,p_sweet_reencoded_low,11.0
final,,24,CCC(C)Oc1ccc(S(=O)(=O)C(CC(=O)OC)c2ccccc2)cc1,True,3.947495460510254,0.9999649524688721,3.4475131034851074,3.5466513633728027,0.39655348658561707,3.4475131034851074,4.743502616882324,0.0,,ga_mutation_crossover,CCC(C)Oc1ccc(S(=O)(=O)C(CC(=O)OC)c2ccccc2)cc1,True,0.88,pass,,376.47400000000005,69.67,0.0,5.0,5.0,3.9420000000000037,8.0,2.0,26.0,6.0,0.46153846153846156,0.0,True,ok,0.9934238195419312,2.135787010192871,2.264812469482422,0.5161021947860718,2.135787010192871,5.7476091384887695,0.0,2.6324989795684814,0.0,not_used,,2.5724989795684814,False,pred_logsw_reencoded_low,12.0
final,,16,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)O,True,3.8981611728668213,0.999962329864502,3.3981800079345703,3.4903807640075684,0.3688032031059265,3.3981800079345703,4.983859062194824,0.0,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)O,True,1.0,pass,,364.3980000000001,116.17,3.0,6.0,9.0,0.14280000000000082,8.0,2.0,26.0,8.0,0.23076923076923078,0.0,True,ok,0.9999681711196899,1.9719960689544678,2.036328077316284,0.2573280334472656,1.9719960689544678,5.250147819519043,0.0,2.471980094909668,0.0,not_used,,2.471980094909668,False,pred_logsw_reencoded_low,13.0
