generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,2,CCN1C2=C3OC(=O)C45N2N=CN4c2cc1n5c23,True,4.265967845916748,0.9889947772026062,3.771470308303833,3.8690123558044434,0.390168160200119,3.5,5.84806489944458,0.0,,ga_mutation_crossover,CCN1C2=C3OC(=O)C45N2N=CN4c2cc1n5c23,True,0.96,pass,,241.20999999999998,53.31,0.0,7.0,7.0,0.2137000000000001,1.0,8.0,18.0,7.0,0.2777777777777778,0.0,True,ok,0.9418442249298096,3.7713074684143066,3.9291634559631348,0.6314238905906677,3.5,6.2256669998168945,0.07984950393438339,4.242229461669922,0.0,not_used,,4.222229461669922,True,pass,1.0
final,,1,CC(N)S(=O)(=O)N(C)C12C(=O)OC(=Cc3cccn31)N2N,True,4.267900466918945,0.9902522563934326,3.7727744579315186,3.859619140625,0.3473786413669586,3.5,5.868317604064941,0.0,,ga_mutation_crossover,CC(N)S(=O)(=O)N(C)C12C(=O)OC(=Cc3cccn31)N2N,True,1.0,pass,,313.339,123.88999999999999,2.0,8.0,10.0,-1.290799999999998,3.0,3.0,21.0,10.0,0.23809523809523808,0.0,True,ok,0.5007051825523376,3.979469060897827,4.101809024810791,0.48935988545417786,3.5,6.345559597015381,0.18303923308849335,3.9903857707977295,0.0,not_used,,3.9903857707977295,False,p_sweet_reencoded_low,2.0
final,,7,CCN=NN1C2=Cc3c4ccn3C1(C(=O)O2)N4C,True,4.269899368286133,0.9929113984107971,3.7734436988830566,3.8718628883361816,0.39367663860321045,3.5,5.978351593017578,0.0,,ga_mutation_crossover,CCN=NN1C2=Cc3c4ccn3C1(C(=O)O2)N4C,True,1.0,pass,,245.242,62.43,0.0,6.0,6.0,1.1060999999999996,2.0,4.0,18.0,7.0,0.2777777777777778,0.0,True,ok,0.12581904232501984,4.06907320022583,4.192601203918457,0.49411123991012573,3.5,6.181112289428711,0.04150194302201271,3.5926380157470703,0.0,not_used,,3.5926380157470703,False,p_sweet_reencoded_low,3.0
final,,16,CC=C1C=C2OC(=O)C3(N(C)CC)N1C=NN23,True,4.190878868103027,0.9310095906257629,3.725374221801758,3.8382744789123535,0.4516013562679291,3.5,5.680642604827881,0.0,,ga_mutation_crossover,CC=C1C=C2OC(=O)C3(N(C)CC)N1C=NN23,True,1.0,pass,,234.259,48.38,0.0,6.0,6.0,0.4683999999999999,2.0,3.0,17.0,6.0,0.0,0.0,True,ok,0.43576768040657043,3.4591808319091797,3.6581852436065674,0.7960180044174194,3.4591808319091797,5.560675621032715,0.0,3.385678768157959,0.0,not_used,,3.385678768157959,False,p_sweet_reencoded_low,4.0
final,,12,CCN1CC(C)(C)C2=C3OC(=O)C1(N2N)n1cccc13,True,4.225399494171143,0.9732362031936646,3.738781452178955,3.834179401397705,0.3815920352935791,3.5,5.728777885437012,0.0,,ga_mutation_crossover,CCN1CC(C)(C)C2=C3OC(=O)C1(N2N)n1cccc13,True,1.0,pass,,274.324,63.73,1.0,6.0,7.0,0.8747999999999997,1.0,5.0,20.0,6.0,0.25,0.0,True,ok,0.7322337031364441,3.0049424171447754,3.098266839981079,0.37329787015914917,3.0049424171447754,7.152426719665527,0.8774974942207336,3.3168461322784424,0.0,not_used,,3.3168461322784424,False,p_sweet_reencoded_low,5.0
final,,29,CCN1Cn2c3=c1-c1=c4oc(=O)c2=n-n-4-c-3=c-o-1,True,4.281731605529785,0.9899379014968872,3.7867627143859863,3.8730788230895996,0.3452647030353546,3.5,5.852627754211426,0.0,,ga_mutation_crossover,CCN1Cn2c3=c1-c1=c4oc(=O)c2=n-n-4-c-3=c-o-1,True,1.0,pass,,244.20999999999998,63.21000000000001,0.0,7.0,7.0,-0.22806000000000015,1.0,6.0,18.0,7.0,0.7222222222222222,0.0,True,ok,0.008439830504357815,3.490323543548584,3.6786410808563232,0.7532705068588257,3.490323543548584,6.138440132141113,0.0047746687196195126,2.861295461654663,0.0,not_used,,2.861295461654663,False,p_sweet_reencoded_low,6.0
final,,14,CC=C1C=C2OC(=O)C34N(CC)CC(O)C(=NN23)N14,True,4.177363395690918,0.9203684329986572,3.717179298400879,3.8122668266296387,0.3803505301475525,3.5,5.545916557312012,0.0,,ga_mutation_crossover,CC=C1C=C2OC(=O)C34N(CC)CC(O)C(=NN23)N14,True,1.0,pass,,262.26899999999995,68.60999999999999,1.0,7.0,8.0,-0.4166999999999998,1.0,4.0,19.0,7.0,0.0,0.0,True,ok,0.9120314121246338,2.356494188308716,2.433500289916992,0.3080242872238159,2.356494188308716,6.692872524261475,0.48196616768836975,2.8125100135803223,0.0,not_used,,2.8125100135803223,False,pred_logsw_reencoded_low,7.0
final,,5,CCNC12C(=O)OC3=CC(=C(C)NC)N1C=NN32,True,4.2660417556762695,0.9540854096412659,3.78899884223938,3.891345977783203,0.4093882441520691,3.5,5.708515167236328,0.0,,ga_mutation_crossover,CCNC12C(=O)OC3=CC(=C(C)NC)N1C=NN32,True,1.0,pass,,249.274,69.2,2.0,7.0,9.0,-0.32669999999999955,3.0,3.0,18.0,7.0,0.0,0.0,True,ok,0.12879158556461334,3.274858236312866,3.4073326587677,0.5298975110054016,3.274858236312866,6.502767086029053,0.318345308303833,2.8022873401641846,0.0,not_used,,2.8022873401641846,False,p_sweet_reencoded_low,8.0
final,,3,CCN1CN2C3=NN4C(=CO)C=C1C2=C4OC3=O,True,4.204402923583984,0.9798778891563416,3.714463949203491,3.800352096557617,0.34355226159095764,3.5,5.919357776641846,0.0,,ga_mutation_crossover,CCN1CN2C3=NN4C(=CO)C=C1C2=C4OC3=O,True,1.0,pass,,246.226,68.61000000000001,1.0,7.0,8.0,0.23330000000000023,1.0,5.0,18.0,7.0,0.0,0.0,True,ok,0.11407559365034103,3.1419882774353027,3.2363104820251465,0.3772885501384735,3.1419882774353027,5.75029182434082,0.0,2.6502866744995117,0.0,not_used,,2.6502866744995117,False,p_sweet_reencoded_low,9.0
final,,11,CCN1C=NN2C3=Cc4cccn4C12C(=O)O3,True,4.306806564331055,0.9888262748718262,3.8123934268951416,3.901305675506592,0.3556489944458008,3.5,5.805718421936035,0.0,,ga_mutation_crossover,CCN1C=NN2C3=Cc4cccn4C12C(=O)O3,True,1.0,pass,,230.227,50.07000000000001,0.0,6.0,6.0,0.548,1.0,4.0,17.0,6.0,0.29411764705882354,0.0,True,ok,0.05949299782514572,3.090665817260742,3.2231204509735107,0.5298185348510742,3.090665817260742,6.068679332733154,0.0,2.5280067920684814,0.0,not_used,,2.5280067920684814,False,p_sweet_reencoded_low,10.0
